,Am,Ba,EE,Ex,Op,Pl,Sr,Za,
OG5_132252,72,0,29,7,10,21,72,0,
OG5_131962,34,0,21,6,16,24,12,0,
OG5_129015,85,75,35,39,27,68,236,0,
OG5_130762,79,3,46,5,37,37,169,0,
OG5_126984,176,124,85,57,63,140,548,6,
OG5_139637,8,135,6,11,1,11,13,6,
OG5_133879,4,0,16,4,7,10,57,0,
OG5_127295,108,197,97,22,39,104,457,25,
OG5_129072,90,1,31,15,66,12,128,0,
OG5_131617,92,0,28,6,16,5,312,0,
OG5_128017,5,543,35,0,11,90,146,84,
OG5_141276,17,20,18,3,0,10,175,19,
OG5_144053,101,0,17,4,2,8,81,0,
OG5_129743,56,115,31,10,22,30,151,0,
OG5_131208,105,0,34,6,12,31,139,0,
OG5_175598,2,8,0,0,0,4,3,3,
OG5_127692,162,0,70,25,39,66,358,0,
OG5_127058,139,484,66,26,52,67,245,33,
OG5_159916,26,90,1,2,5,83,68,1,
OG5_138336,162,3,62,15,12,23,133,0,
OG5_133409,8,0,9,2,12,15,43,0,
OG5_127924,67,1,32,14,36,47,169,2,
OG5_128126,91,1,34,26,34,52,224,0,
OG5_139454,22,0,14,0,5,1,90,0,
OG5_132883,10,0,36,6,11,16,93,0,
OG5_127162,136,238,58,28,65,78,345,16,
OG5_133688,29,0,29,5,9,15,127,0,
OG5_131624,76,0,10,0,12,23,7,0,
OG5_128997,83,0,72,20,23,141,254,0,
OG5_127304,117,65,216,66,76,66,617,0,
OG5_146489,26,0,6,9,0,13,31,0,
OG5_131399,5,0,5,0,0,0,44,0,
OG5_128231,216,11,257,36,56,167,649,0,
OG5_166070,19,6,12,9,0,3,27,0,
OG5_128201,98,0,51,16,40,61,198,0,
OG5_126822,195,3,65,37,72,96,581,0,
OG5_130169,105,285,49,15,31,54,316,11,
OG5_137509,47,0,8,1,6,21,96,0,
OG5_135147,517,273,2469,160,163,1001,8379,4,
OG5_131725,73,103,35,9,26,34,98,0,
OG5_130776,273,0,48,9,57,10,69,0,
OG5_129500,75,0,53,15,29,31,40,0,
OG5_127923,107,0,59,32,56,50,272,0,
OG5_128540,72,0,58,15,40,47,321,0,
OG5_128655,81,0,38,16,24,40,147,0,
OG5_130047,89,0,40,12,29,37,224,0,
OG5_128091,96,68,62,18,46,50,249,0,
OG5_128959,96,0,58,20,36,60,161,0,
OG5_128951,70,0,57,23,29,55,474,0,
OG5_128763,364,14,190,99,107,124,1188,1,
OG5_131233,30,0,2,2,11,1,2,0,
OG5_132180,9,0,23,14,11,10,93,0,
OG5_133292,59,24,80,15,5,110,474,0,
OG5_142637,7,57,9,0,4,3,37,0,
OG5_133025,58,0,21,5,11,27,62,0,
OG5_129678,15,0,16,8,14,28,41,0,
OG5_129972,80,0,22,5,19,33,25,0,
OG5_127620,346,86,145,31,81,80,859,2,
OG5_138687,103,0,62,31,31,36,181,0,
OG5_131820,13,0,1,2,7,0,47,0,
OG5_149523,1,0,0,1,6,1,0,0,
OG5_139122,97,0,24,11,12,6,162,0,
OG5_130406,167,0,41,13,52,28,148,3,
OG5_128789,100,0,34,19,66,58,80,0,
OG5_135068,68,5,44,8,42,37,385,0,
OG5_129254,56,0,33,8,24,54,135,0,
OG5_127946,105,0,49,29,44,54,264,0,
OG5_127349,91,9,39,18,34,61,236,93,
OG5_129687,103,0,53,18,42,53,186,0,
OG5_143148,27,0,1,1,3,67,45,0,
OG5_133964,32,0,32,7,14,4,41,0,
OG5_127761,107,0,56,27,41,71,362,0,
OG5_129002,72,0,28,6,24,39,122,0,
OG5_129536,84,0,32,13,29,54,195,0,
OG5_147261,33,0,19,10,0,29,4,0,
OG5_127256,212,4,65,56,69,74,691,13,
OG5_132023,51,0,27,14,13,18,73,0,
OG5_128428,93,103,57,16,44,19,200,4,
OG5_131643,45,95,27,2,9,44,113,4,
OG5_129101,46,8,74,8,20,59,322,0,
OG5_126665,253,597,65,36,68,64,493,55,
OG5_129612,52,0,22,7,21,47,136,0,
OG5_133630,80,0,41,1,14,11,227,0,
OG5_130346,53,0,76,56,29,43,621,0,
OG5_128009,107,0,57,23,39,53,240,0,
OG5_132592,60,0,43,17,12,94,142,0,
OG5_126946,124,520,83,27,32,78,286,100,
OG5_131077,10,0,37,16,21,19,124,0,
OG5_144310,74,0,13,5,0,2,88,0,
OG5_132117,10,0,15,3,17,2,10,0,
OG5_134719,9,0,37,16,19,14,144,0,
OG5_148059,62,0,33,16,20,27,205,0,
OG5_128845,69,0,43,17,27,39,142,0,
OG5_128493,86,0,47,19,34,39,168,0,
OG5_158481,57,55,54,5,3,9,269,0,
OG5_128414,59,0,18,6,27,33,117,0,
OG5_137505,21,6,65,0,9,81,203,0,
OG5_128363,208,3,11,11,30,25,221,0,
OG5_130271,117,0,47,12,34,43,187,0,
OG5_128110,51,179,53,1,22,64,212,66,
OG5_131253,97,0,28,9,16,10,263,0,
OG5_129382,31,0,58,40,30,32,563,0,
OG5_130839,31,445,37,3,24,18,128,70,
OG5_146852,161,0,21,20,13,105,367,0,
OG5_139029,7,0,65,1,0,13,19,0,
OG5_139180,6,0,47,24,3,17,286,0,
OG5_128301,94,0,48,12,41,72,255,0,
OG5_127343,137,174,86,41,61,63,350,110,
OG5_132761,49,0,4,7,7,25,7,0,
OG5_131689,57,0,55,8,15,55,211,0,
OG5_129423,53,60,46,18,14,6,295,0,
OG5_129976,5,225,34,1,31,47,111,123,
OG5_127429,82,67,43,19,40,37,226,117,
OG5_136997,143,7,47,21,23,8,349,0,
OG5_127947,256,0,58,10,46,21,201,0,
OG5_127958,127,0,56,31,31,64,204,0,
OG5_128047,77,2,37,13,29,33,157,0,
OG5_128429,69,0,43,19,22,53,185,0,
OG5_131324,54,0,20,5,21,28,7,0,
OG5_131946,12,0,5,3,69,1,16,0,
OG5_139394,47,0,65,19,9,55,370,0,
OG5_158969,1,8,0,0,0,0,3,0,
OG5_134579,57,0,49,16,1,1,70,0,
OG5_128096,99,0,88,23,36,56,253,0,
OG5_127175,61,422,35,20,57,104,233,29,
OG5_127939,179,0,176,24,38,111,734,0,
OG5_142714,15,4,4,2,2,0,32,0,
OG5_136247,225,0,18,5,3,3,39,0,
OG5_129317,68,0,32,7,28,38,102,0,
OG5_132953,29,0,7,5,11,14,6,0,
OG5_129390,58,139,9,16,14,11,54,53,
OG5_128229,87,20,47,19,34,48,192,0,
OG5_127577,149,0,72,26,44,68,386,0,
OG5_130050,36,0,45,8,23,110,76,0,
OG5_129927,10,0,41,22,22,18,198,0,
OG5_132619,13,0,27,15,10,16,153,0,
OG5_131133,29,2,39,7,32,15,119,0,
OG5_127493,74,18,53,7,46,74,287,2,
OG5_128817,113,0,69,53,16,39,304,0,
OG5_149969,65,0,18,3,0,44,66,0,
OG5_132010,84,1,78,12,30,16,116,0,
OG5_132616,5,0,16,15,2,13,79,0,
OG5_137506,16,0,28,0,1,7,69,0,
OG5_128495,114,0,45,17,32,54,333,0,
OG5_132547,39,0,23,6,15,20,34,0,
OG5_141763,38,0,0,3,5,1,11,0,
OG5_131251,149,0,19,20,30,3,89,0,
OG5_127824,359,0,153,33,22,144,1134,0,
OG5_159907,29,17,73,3,2,31,149,4,
OG5_128907,62,0,4,2,17,0,5,0,
OG5_150058,14,0,24,10,6,7,99,0,
OG5_132795,61,0,16,9,19,18,50,0,
OG5_127466,62,686,12,7,35,35,123,72,
OG5_141430,63,166,61,13,15,23,315,0,
OG5_149553,624,0,24,11,16,5,73,0,
OG5_128281,111,0,45,20,28,51,233,0,
OG5_129557,84,0,36,8,32,47,103,0,
OG5_127563,91,0,55,25,37,60,224,36,
OG5_129756,81,0,52,11,28,51,196,0,
OG5_128155,88,0,49,12,31,48,220,0,
OG5_129741,76,0,38,9,18,48,162,0,
OG5_130432,24,0,42,20,14,18,254,0,
OG5_138721,71,0,47,9,2,48,159,0,
OG5_127150,301,6,106,82,40,25,872,0,
OG5_127626,67,229,30,9,41,40,120,87,
OG5_126857,78,516,37,41,93,84,449,127,
OG5_127268,86,548,43,14,30,77,251,0,
OG5_132672,20,0,51,20,18,27,282,0,
OG5_128425,64,0,50,26,26,53,225,3,
OG5_127137,186,0,79,37,55,108,681,0,
OG5_128379,85,0,52,7,31,54,155,0,
OG5_127820,95,0,52,22,28,44,268,52,
OG5_126770,44,76,54,226,29,11,139,0,
OG5_131061,19,270,4,2,14,0,38,4,
OG5_127182,92,243,10,23,60,89,184,21,
OG5_135733,5,279,0,0,1,2,12,0,
OG5_132671,80,0,2,1,13,1,19,0,
OG5_134459,102,0,58,10,13,19,174,0,
OG5_128777,94,0,39,16,28,54,164,0,
OG5_127615,90,0,61,13,38,52,239,0,
OG5_128092,165,0,56,23,77,97,490,1,
OG5_126898,114,2,68,29,48,46,246,0,
OG5_126727,269,295,391,54,74,210,1346,1,
OG5_141729,20,0,13,6,0,2,35,0,
OG5_130052,7,0,60,20,30,20,238,0,
OG5_136502,5,302,1,0,0,0,11,0,
OG5_135289,46,0,43,0,13,60,64,0,
OG5_128067,23,405,16,14,19,16,39,0,
OG5_128790,74,0,42,15,36,59,133,0,
OG5_126691,90,458,15,25,81,52,173,124,
OG5_128316,122,60,55,41,41,77,307,8,
OG5_151266,36,2,69,3,2,32,75,0,
OG5_126918,180,0,67,41,57,102,630,88,
OG5_143054,30,0,36,8,3,37,66,0,
OG5_126982,120,712,63,16,84,92,430,93,
OG5_129291,64,0,27,8,22,55,140,0,
OG5_126821,146,0,112,100,83,113,856,1,
OG5_129675,36,0,98,49,36,15,799,0,
OG5_127420,89,0,44,18,37,67,217,0,
OG5_128212,92,0,49,16,33,42,211,0,
OG5_139560,1,0,3,0,6,29,21,0,
OG5_126618,127,1724,107,30,78,66,532,154,
OG5_130450,89,0,29,5,20,38,87,0,
OG5_138843,63,0,2,32,0,2,3,0,
OG5_128000,90,0,48,12,41,47,209,0,
OG5_133728,56,0,17,2,17,18,16,0,
OG5_127481,137,0,131,31,31,79,495,0,
OG5_129014,80,1,50,15,28,53,252,0,
OG5_129350,94,218,75,17,28,91,394,29,
OG5_130171,125,0,59,6,54,46,168,0,
OG5_127904,103,1,51,21,35,62,316,3,
OG5_129591,77,0,40,6,30,45,72,0,
OG5_128302,57,0,20,9,54,4,220,0,
OG5_141626,47,0,6,2,0,52,71,0,
OG5_127469,104,0,57,26,37,65,552,0,
OG5_130614,46,0,14,0,19,4,2,0,
OG5_138748,42,25,73,19,1,66,189,0,
OG5_134686,105,0,37,4,8,9,364,0,
OG5_127339,126,0,55,28,45,86,340,103,
OG5_129187,169,287,55,167,91,36,401,8,
OG5_131486,7,0,63,16,15,23,266,0,
OG5_130280,56,122,39,12,27,5,314,14,
OG5_164651,53,2238,134,2,2,11,85,16,
OG5_128324,69,0,33,13,32,38,167,0,
OG5_126796,121,608,86,23,47,83,410,106,
OG5_139096,71,0,13,1,5,4,33,0,
OG5_127928,8,3054,4,0,1,0,44,74,
OG5_128627,84,8,41,11,34,46,206,0,
OG5_129118,98,0,53,15,40,111,212,0,
OG5_128501,80,0,44,12,40,55,168,0,
OG5_130398,26,0,43,32,32,65,319,0,
OG5_128066,92,0,51,16,29,49,303,0,
OG5_130048,41,15,13,5,18,22,26,0,
OG5_126705,191,4,99,48,87,102,520,10,
OG5_130491,91,0,50,19,10,32,276,0,
OG5_129985,1,488,7,2,0,37,36,118,
OG5_131765,83,173,105,9,20,51,274,25,
OG5_132879,28,2,50,12,16,5,214,0,
OG5_126596,184,732,163,76,150,254,980,29,
OG5_128074,90,0,52,23,32,52,226,0,
OG5_129802,10,0,94,44,20,26,510,0,
OG5_132827,3,0,35,17,12,15,232,0,
OG5_144162,2,0,0,0,2,1,15,0,
OG5_132998,41,0,24,10,15,11,120,0,
OG5_127866,99,0,59,16,37,54,250,0,
OG5_126886,98,73,95,30,46,74,525,0,
OG5_131604,12,353,1,8,0,3,15,119,
OG5_128146,72,1054,65,2,24,94,278,127,
OG5_128239,94,0,48,16,41,44,265,0,
OG5_128043,100,0,55,17,38,64,305,0,
OG5_139206,9,0,0,0,5,2,21,0,
OG5_140269,113,10,63,20,1,36,340,5,
OG5_131432,76,0,28,14,14,30,80,0,
OG5_129135,65,0,37,4,34,37,158,0,
OG5_132937,107,28,23,16,24,19,51,0,
OG5_127180,130,0,63,25,69,98,511,0,
OG5_134908,134,0,82,19,30,209,695,0,
OG5_133577,7,0,22,4,7,14,70,0,
OG5_131400,41,0,61,3,7,46,292,0,
OG5_129883,113,0,61,20,23,13,249,0,
OG5_128914,217,582,150,33,24,55,1056,3,
OG5_130150,7,0,35,14,17,13,154,0,
OG5_133629,37,0,5,0,8,0,19,0,
OG5_126746,97,412,33,33,59,39,134,43,
OG5_128028,79,0,58,17,31,45,220,0,
OG5_129586,75,0,37,12,25,31,137,0,
OG5_147062,14,67,13,3,1,1,14,11,
OG5_144812,338,2,566,99,28,308,1831,0,
OG5_129491,20,0,42,1,31,41,209,0,
OG5_149968,8,0,8,2,1,1,6,0,
OG5_127774,106,0,56,5,73,68,259,0,
OG5_126932,100,516,63,28,40,105,288,92,
OG5_129661,75,0,42,17,20,43,150,0,
OG5_135183,50,0,9,3,2,9,29,0,
OG5_127691,98,0,57,22,33,55,273,88,
OG5_126775,189,533,94,47,93,113,553,71,
OG5_131274,100,4,104,23,8,71,342,0,
OG5_128072,48,668,28,5,36,62,128,202,
OG5_133520,58,35,54,2,16,12,169,2,
OG5_131011,46,443,22,2,1,15,42,11,
OG5_128311,211,0,78,21,38,64,298,0,
OG5_130189,41,80,18,14,17,6,75,28,
OG5_140075,85,0,4,4,6,1,66,0,
OG5_129082,82,0,39,9,41,55,217,0,
OG5_147160,35,0,19,4,7,17,90,0,
OG5_129007,63,150,11,23,64,9,31,23,
OG5_132099,38,0,55,2,14,35,274,0,
OG5_132459,5,171,45,4,5,21,75,12,
OG5_127716,97,0,34,8,56,51,325,0,
OG5_147521,35,2,23,7,0,9,23,0,
OG5_129488,51,0,22,2,38,18,131,0,
OG5_137482,84,0,37,9,5,6,114,0,
OG5_149687,78,0,12,6,5,56,62,0,
OG5_131354,79,0,42,11,32,18,103,0,
OG5_127690,100,0,56,21,52,69,259,0,
OG5_130670,147,0,18,7,29,3,44,0,
OG5_132313,151,96,107,10,7,37,315,7,
OG5_126605,287,0,139,127,268,200,1735,0,
OG5_130548,133,0,138,40,8,127,987,0,
OG5_127449,110,1,57,19,35,45,285,0,
OG5_130156,67,0,17,18,18,53,10,0,
OG5_128479,98,0,78,9,33,73,236,0,
OG5_127945,77,0,36,21,40,51,222,2,
OG5_126915,84,247,75,17,32,78,262,0,
OG5_133371,22,0,50,11,11,6,169,0,
OG5_128778,104,0,47,17,37,27,200,0,
OG5_126940,209,0,101,49,71,118,653,92,
OG5_133628,37,0,12,5,17,18,67,0,
OG5_135615,107,0,24,27,27,59,113,0,
OG5_127228,126,26,104,19,134,40,394,10,
OG5_126561,560,13,241,123,351,367,2259,0,
OG5_140861,18,0,20,9,0,18,2,0,
OG5_126935,180,708,37,29,41,203,274,76,
OG5_127252,144,780,55,20,46,42,206,66,
OG5_128062,79,0,46,19,37,58,223,1,
OG5_130359,12,0,43,17,21,18,153,0,
OG5_131833,35,0,19,2,24,11,77,0,
OG5_128575,94,14,46,18,30,50,203,1,
OG5_131204,8,0,32,15,12,14,130,0,
OG5_126912,115,0,83,27,50,62,379,128,
OG5_126851,93,525,44,27,44,86,330,93,
OG5_143205,9,0,19,2,0,0,89,0,
OG5_129256,79,0,52,16,32,53,209,0,
OG5_134527,35,0,18,2,13,13,59,0,
OG5_127363,93,209,68,29,38,60,287,0,
OG5_127410,245,126,89,47,44,107,509,0,
OG5_128389,54,606,46,5,15,51,174,2,
OG5_145027,76,0,35,5,4,38,97,0,
OG5_129688,107,11,51,15,33,53,264,0,
OG5_133487,19,0,8,4,16,8,91,0,
OG5_126647,76,365,72,24,45,139,588,85,
OG5_137796,29,0,16,9,8,50,135,0,
OG5_141610,34,0,66,4,0,90,432,0,
OG5_127473,77,0,57,11,68,82,655,0,
OG5_142633,154,0,35,27,12,23,324,0,
OG5_129490,40,0,27,6,28,37,122,0,
OG5_128027,96,0,67,26,36,68,162,0,
OG5_126778,99,458,31,8,55,36,168,36,
OG5_143849,91,0,34,26,6,3,248,0,
OG5_131139,35,0,36,3,18,40,74,0,
OG5_127617,133,0,37,29,35,45,288,0,
OG5_127362,110,301,75,28,37,84,494,8,
OG5_131672,30,0,47,4,10,39,127,0,
OG5_137214,229,89,373,25,120,215,972,3,
OG5_134021,85,0,34,12,10,69,199,0,
OG5_135653,1,179,0,0,1,8,2,21,
OG5_127471,97,185,63,24,48,60,292,22,
OG5_127890,91,0,59,23,40,52,231,0,
OG5_129361,74,0,45,13,21,6,189,0,
OG5_145205,268,0,106,13,15,25,527,0,
OG5_133005,21,0,30,9,25,41,36,0,
OG5_128477,97,0,46,15,30,33,214,0,
OG5_172086,88,0,46,0,25,7,18,1,
OG5_135658,150,0,74,13,5,52,459,0,
OG5_128840,70,0,39,8,32,44,206,0,
OG5_131095,71,0,23,4,20,27,84,0,
OG5_127856,88,0,47,19,35,57,193,0,
OG5_131396,12,0,49,19,11,18,172,0,
OG5_128221,96,0,44,29,34,38,212,0,
OG5_131366,50,0,5,1,9,2,101,0,
OG5_131772,38,0,35,7,17,46,63,0,
OG5_127650,103,0,56,25,37,93,369,0,
OG5_140868,8,0,13,34,0,8,193,0,
OG5_129820,62,0,38,7,28,50,176,0,
OG5_141800,73,52,57,11,2,21,185,28,
OG5_127203,155,0,67,28,49,111,270,0,
OG5_129429,81,0,44,8,29,55,83,0,
OG5_163233,17,0,2,0,0,0,1,1,
OG5_132396,180,0,19,9,15,32,101,0,
OG5_175720,2,528,2,0,0,16,2,49,
OG5_129809,103,0,55,12,35,55,128,0,
OG5_127393,39,383,32,19,29,38,166,60,
OG5_136065,39,151,0,6,31,1,12,2,
OG5_127900,81,0,28,18,34,71,279,0,
OG5_131516,54,53,26,8,16,25,74,0,
OG5_126788,128,612,48,50,65,116,544,29,
OG5_133702,56,0,12,8,21,5,2,0,
OG5_128742,46,0,108,55,41,41,917,0,
OG5_127645,143,98,68,24,31,38,420,36,
OG5_130191,68,0,46,25,27,32,129,0,
OG5_127804,113,10,52,23,40,71,308,1,
OG5_136986,58,0,27,2,4,41,204,0,
OG5_132646,166,0,71,14,19,20,295,0,
OG5_128356,123,0,76,59,39,48,131,0,
OG5_129864,51,0,30,4,19,34,59,0,
OG5_129545,110,0,80,23,32,12,157,0,
OG5_129322,17,0,47,36,24,22,341,0,
OG5_128320,102,26,41,22,26,50,200,77,
OG5_127156,167,0,76,36,50,103,606,0,
OG5_126674,148,525,65,29,94,106,365,70,
OG5_134855,5,198,75,1,1,69,365,5,
OG5_126845,202,0,86,46,75,119,948,46,
OG5_127898,119,25,49,35,42,59,329,8,
OG5_128640,27,35,23,18,27,1,173,0,
OG5_129151,148,2,86,16,33,10,249,2,
OG5_128382,83,0,43,20,31,41,199,0,
OG5_163473,12,17,3,1,8,0,25,0,
OG5_127012,133,0,62,21,66,67,332,0,
OG5_129432,45,35,80,3,40,127,378,5,
OG5_127718,101,1,53,29,40,69,354,0,
OG5_146524,47,3,42,10,5,11,187,0,
OG5_132670,219,0,75,27,28,52,222,0,
OG5_137538,129,0,110,6,9,69,331,0,
OG5_130228,17,0,44,25,18,25,175,0,
OG5_127260,67,57,10,7,52,29,42,1,
OG5_142889,50,0,6,8,4,23,87,0,
OG5_149867,15,0,5,3,0,68,23,0,
OG5_127632,118,0,62,33,43,50,246,0,
OG5_143366,14,1,8,12,11,3,26,0,
OG5_128632,285,323,222,49,58,119,1364,3,
OG5_147205,4,0,9,0,0,45,32,0,
OG5_134472,75,0,19,6,15,3,49,0,
OG5_144176,5,0,2,3,4,67,30,0,
OG5_129176,15,0,66,20,35,33,332,0,
OG5_128678,50,0,65,23,38,64,362,0,
OG5_171910,171,35,328,29,45,107,626,1,
OG5_180324,542,0,102,8,75,21,1303,17,
OG5_130151,10,0,61,21,9,26,398,0,
OG5_129841,22,0,54,19,14,27,332,0,
OG5_136964,66,16,6,5,14,3,108,35,
OG5_127227,103,72,77,35,50,53,391,89,
OG5_127550,100,0,52,21,44,61,266,0,
OG5_133639,59,0,29,3,19,13,179,0,
OG5_128443,97,0,47,22,44,63,242,0,
OG5_130690,70,0,49,7,25,46,220,0,
OG5_128887,55,0,36,8,44,50,149,0,
OG5_127315,236,24,120,47,40,183,816,0,
OG5_128976,83,0,42,14,31,60,153,0,
OG5_129272,20,0,12,6,22,15,117,0,
OG5_129144,79,0,41,11,24,41,140,0,
OG5_129467,42,223,7,4,22,2,21,51,
OG5_129157,152,3,60,23,33,47,244,0,
OG5_132801,140,0,15,10,14,8,21,0,
OG5_130895,43,0,23,16,19,43,67,0,
OG5_128460,108,0,96,34,37,110,609,0,
OG5_128740,101,0,10,7,40,2,22,0,
OG5_128334,122,0,73,25,48,66,321,0,
OG5_126573,272,0,122,80,162,233,956,0,
OG5_127434,109,3,80,26,34,58,302,2,
OG5_139143,146,0,32,1,3,37,185,0,
OG5_129655,78,41,14,6,40,44,209,1,
OG5_130774,58,0,38,6,23,29,99,0,
OG5_128041,88,0,56,26,36,72,255,0,
OG5_127120,129,0,142,18,54,70,783,0,
OG5_129439,53,0,31,6,25,34,112,0,
OG5_129793,80,0,41,5,25,40,123,0,
OG5_142772,38,633,9,0,0,3,51,5,
OG5_128870,122,0,51,23,37,33,250,0,
OG5_131111,90,2,36,23,14,12,149,0,
OG5_138560,6,3,2,9,1,0,5,30,
OG5_132675,51,0,8,4,8,10,40,0,
OG5_146935,17,0,7,2,6,0,51,0,
OG5_126907,203,0,70,39,55,98,724,81,
OG5_168328,78,23,74,4,15,24,205,5,
OG5_127212,171,0,53,78,30,51,204,0,
OG5_129034,148,1,6,1,47,4,24,0,
OG5_128071,87,0,49,39,55,20,260,0,
OG5_178671,47,1,40,5,5,12,82,0,
OG5_130854,64,0,32,9,21,46,119,0,
OG5_131529,68,0,76,23,5,19,242,0,
OG5_130467,4,511,19,0,1,27,48,0,
OG5_163755,14,76,2,0,0,0,12,7,
OG5_138018,7,0,32,6,6,13,131,0,
OG5_130410,48,1,12,13,20,10,44,0,
OG5_133208,29,0,9,1,13,17,50,0,
OG5_134250,1,239,0,1,1,12,21,34,
OG5_130694,100,0,56,5,15,33,216,0,
OG5_126838,121,0,89,46,70,96,412,0,
OG5_130606,43,0,36,13,34,19,120,0,
OG5_127743,80,47,53,21,52,97,386,23,
OG5_128082,161,0,79,9,54,56,359,0,
OG5_129803,88,0,43,9,29,58,135,0,
OG5_128660,103,0,57,12,35,61,280,0,
OG5_127472,103,0,60,23,45,58,330,99,
OG5_127567,144,3,72,35,67,90,334,96,
OG5_128332,222,3,81,59,52,49,557,0,
OG5_135162,312,6,426,91,38,39,876,0,
OG5_145628,48,0,18,6,0,5,71,0,
OG5_138553,16,8,1,0,8,0,0,21,
OG5_127735,400,0,154,76,32,206,871,0,
OG5_127402,90,0,53,17,35,65,306,0,
OG5_141469,3,0,23,13,0,12,214,0,
OG5_132286,43,0,17,7,7,19,35,0,
OG5_127843,136,0,57,16,40,87,266,0,
OG5_127297,129,0,61,22,50,72,306,0,
OG5_132983,54,2,160,15,0,3,122,0,
OG5_128960,84,0,54,21,15,59,305,0,
OG5_178546,1,139,0,0,0,0,0,0,
OG5_131335,13,0,42,17,18,14,164,0,
OG5_129393,25,0,12,5,25,15,21,0,
OG5_132380,55,0,16,3,12,20,3,0,
OG5_143260,31,6,22,5,17,9,60,0,
OG5_128309,81,2,42,19,29,46,284,0,
OG5_132304,17,0,3,0,17,0,3,0,
OG5_132346,76,65,17,8,22,37,110,0,
OG5_143841,34,0,64,19,7,17,200,0,
OG5_133410,64,0,40,4,8,20,251,0,
OG5_140072,32,0,42,6,2,53,410,0,
OG5_128843,84,0,44,8,36,59,130,0,
OG5_128601,78,0,33,9,34,38,87,0,
OG5_129400,29,478,56,9,0,143,213,23,
OG5_131448,130,0,16,22,4,5,71,0,
OG5_127005,199,0,86,42,53,131,702,51,
OG5_130897,167,0,31,11,6,10,93,0,
OG5_141497,73,2,55,21,12,38,1166,0,
OG5_128822,79,0,38,5,27,44,181,0,
OG5_127061,127,154,58,38,56,98,436,101,
OG5_128168,118,0,84,19,68,57,574,0,
OG5_150104,2,180,33,0,1,0,116,0,
OG5_128327,113,0,66,26,28,159,346,0,
OG5_128314,810,32,555,121,57,144,2352,4,
OG5_130956,75,0,48,15,9,36,206,0,
OG5_126993,164,1,57,42,66,91,638,95,
OG5_138100,3,72,0,0,0,0,3,0,
OG5_133021,26,5,13,7,30,3,110,0,
OG5_134649,28,0,9,2,14,4,32,0,
OG5_129626,115,12,80,10,27,85,375,0,
OG5_147086,9,0,29,2,1,18,260,0,
OG5_128954,58,0,18,7,29,65,54,0,
OG5_139594,48,2,124,6,2,25,164,0,
OG5_128862,665,2,75,29,104,6,169,0,
OG5_128136,122,0,63,34,65,70,361,1,
OG5_128901,41,0,18,5,24,50,82,0,
OG5_130588,82,0,47,12,14,48,147,0,
OG5_127982,128,0,46,20,25,44,239,0,
OG5_131626,63,178,29,13,6,13,47,1,
OG5_126900,183,0,68,42,69,141,637,94,
OG5_130831,81,0,32,2,19,35,95,0,
OG5_126732,237,0,121,35,82,77,433,0,
OG5_127630,76,10,46,12,33,52,224,31,
OG5_129363,78,0,47,9,29,49,176,0,
OG5_133513,7,0,28,7,10,15,113,0,
OG5_133250,118,0,19,17,15,4,144,0,
OG5_127955,106,23,43,23,44,52,124,68,
OG5_127759,141,0,74,41,54,79,408,34,
OG5_127148,121,0,70,22,61,87,347,0,
OG5_134648,63,0,22,6,8,32,147,0,
OG5_158354,37,47,6,84,2,20,39,0,
OG5_128164,87,0,41,16,28,43,168,0,
OG5_128931,58,0,42,10,24,42,172,0,
OG5_133122,1,264,18,2,3,6,25,67,
OG5_130328,60,0,86,32,16,43,510,0,
OG5_127906,94,3,60,23,35,50,291,0,
OG5_134016,16,0,7,4,11,8,8,0,
OG5_128205,105,0,49,30,24,48,297,0,
OG5_128227,72,2,37,17,33,42,198,0,
OG5_169785,9,8,8,0,0,2,75,0,
OG5_128939,72,0,51,10,19,61,220,0,
OG5_126708,188,467,95,44,77,122,545,86,
OG5_132433,292,0,14,13,39,3,139,0,
OG5_130122,76,0,29,13,15,46,141,0,
OG5_128344,102,255,43,14,38,34,555,9,
OG5_126890,172,0,81,59,87,122,668,93,
OG5_129162,65,0,18,10,26,30,105,0,
OG5_126923,265,252,81,99,134,97,521,98,
OG5_131232,87,0,45,10,20,39,69,0,
OG5_128499,93,0,54,12,30,34,241,0,
OG5_128981,75,149,56,13,20,64,163,65,
OG5_128161,94,21,42,20,44,46,174,10,
OG5_127121,115,441,62,22,54,133,266,1,
OG5_152429,2,116,1,0,6,2,56,14,
OG5_136321,19,1,12,4,2,5,46,0,
OG5_136553,30,0,15,10,5,2,57,0,
OG5_160738,4,62,10,1,0,0,42,6,
OG5_158925,23,39,9,2,2,4,27,10,
OG5_135166,27,37,15,3,4,35,75,3,
OG5_129710,58,15,32,22,36,3,27,0,
OG5_128120,112,0,48,17,33,45,217,0,
OG5_126853,75,610,79,20,57,168,372,19,
OG5_128897,85,0,48,10,25,104,141,0,
OG5_136418,273,17,374,33,29,351,556,1,
OG5_135055,52,0,16,0,9,34,47,0,
OG5_129926,81,0,42,14,30,45,260,0,
OG5_131311,504,1,516,44,45,43,1077,0,
OG5_127611,135,95,92,35,51,58,355,12,
OG5_127051,187,0,69,50,73,104,509,89,
OG5_133114,45,122,28,19,9,11,184,2,
OG5_130015,49,0,17,4,20,39,54,0,
OG5_129084,165,0,17,11,29,23,84,1,
OG5_128945,85,0,47,8,28,70,179,0,
OG5_128178,94,0,32,18,29,43,278,0,
