,am,ba,ee,ex,op,pl,sr,za,
OG5_127549,Am_ar_Mbal,,EE_cr_Crsp,Ex_eu_Scul,Op_me_Odio,Pl_gr_Atri,Sr_ci_Hgpl,Za_al_Alti,
OG5_128184,Am_is_Faeg,,EE_ce_Reri,Ex_eu_Scul,Op_ch_Mova,Pl_gr_Hann,Sr_ci_Ptet,,
OG5_127094,Am_di_Mcan,Ba_pd_Mxan,EE_is_Drot,Ex_eu_Egra,Op_me_Ppil,Pl_gr_Hann,Sr_ci_Sasu,Za_as_Heib,
OG5_133685,Am_is_Faeg,,EE_br_Pbif,Ex_ja_Rame,Op_ch_Mova,Pl_gl_Gwit,Sr_ci_Ptuz,,
OG5_127199,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Lpyr,Op_fu_Rdel,Pl_gr_Hann,Sr_di_Shan,,
OG5_135037,Am_di_Vexi,Ba_ba_Hser,EE_ap_Ttra,Ex_he_Pcos,Op_fu_Amac,Pl_gl_Glwi,Sr_ci_Imul,,
OG5_127430,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Ndes,Op_me_Tspi,Pl_gr_Ntab,Sr_di_Aspi,,
OG5_132045,Am_is_Vant,Ba_fb_Epal,EE_ce_Acsp,Ex_ox_Mono,Op_me_Cgig,Pl_gr_Mpol,Sr_st_Psve,Za_eb_Mrum,
OG5_132933,Am_di_Acas,,,Ex_he_Pkir,Op_fu_Dpri,Pl_gr_Ntab,Sr_rh_Eupl,,
OG5_127033,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_di_Gcat,Za_al_Alti,
OG5_133146,Am_di_Lisp,,EE_ap_Ftro,Ex_he_Ngru,Op_fu_Rirr,Pl_gr_Ntab,Sr_di_Gaus,Za_as_Heib,
OG5_127700,Am_tu_Lspl,,EE_ce_Chsp,Ex_eu_Scul,Op_fu_Amac,Pl_gl_Gnos,Sr_pe_Perk,,
OG5_157238,Am_di_Gfon,Ba_ad_Bagg,EE_ap_Ttra,Ex_eu_Egra,Op_ic_Sarc,Pl_gl_Glwi,Sr_ci_Arsp,Za_cr_Pfum,
OG5_127683,Am_tu_Lspl,,EE_ce_Chsp,Ex_ma_Mjak,Op_me_Ppil,Pl_gr_Ntab,Sr_di_Kfol,,
OG5_129635,Am_di_Naes,,EE_ap_Rram,Ex_he_Pkir,Op_me_Ctel,Pl_gr_Cjap,Sr_ci_Lpic,,
OG5_140424,Am_ar_Mabd,Ba_pa_Rbac,EE_cr_Htep,,Op_me_Cgig,,Sr_ap_Labb,,
OG5_127920,Am_is_Fnol,,EE_ap_Ttra,Ex_pa_Tfoe,Op_me_Cgig,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_129257,Am_tu_Aspl,Ba_sy_Apau,EE_ap_Rram,Ex_ja_Jbah,Op_me_Ppil,Pl_gr_Atri,Sr_ci_Ptet,Za_as_Heib,
OG5_136091,Am_ar_Mbal,Ba_ba_Coch,EE_br_Bant,Ex_ma_Goke,Op_ch_Mova,,Sr_ci_Fblo,Za_as_Thob,
OG5_126658,Am_ar_Meil,Ba_ba_Hhyd,EE_is_Pbil,Ex_eu_Egra,Op_me_Cgig,Pl_gr_Mpol,Sr_st_Sdic,Za_cr_Vdis,
OG5_142850,Am_is_Vant,,EE_br_Pbif,Ex_he_Pcos,Op_me_Cgig,Pl_gr_Npyr,Sr_ci_Me01,,
OG5_129070,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Ndes,Op_me_Tspi,Pl_gr_Egui,Sr_ci_Br01,Za_ea_Aven,
OG5_132679,Am_ar_Relo,Ba_ch_Thaz,EE_ap_Ttra,Ex_ma_Goke,Op_fu_Rirr,Pl_gr_Pspa,Sr_rh_Rfil,,
OG5_127139,Am_ar_Meil,,EE_ap_Ttra,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Hann,Sr_di_Ccoh,,
OG5_126879,Am_tu_Aint,,EE_ap_Rram,Ex_eu_Lpyr,Op_me_Dpul,Pl_gr_Ntab,Sr_di_Lfis,,
OG5_128273,Am_ar_Mbal,Ba_cy_Cspb,EE_br_Bant,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Bpra,Sr_st_Pinf,Za_em_Mbar,
OG5_144490,Am_ar_Mabd,,EE_is_Pbil,Ex_eu_Scul,,Pl_gl_Cglo,Sr_rh_Spsu,,
OG5_126662,Am_di_Sreg,Ba_pd_Scel,EE_ha_Crot,Ex_eu_Lpyr,Op_me_Cgig,Pl_gr_Ntab,Sr_di_Dbal,Za_as_Loki,
OG5_128695,Am_my_Pfun,Ba_cy_Skis,EE_is_Pbil,Ex_eu_Egra,Op_me_Cgig,Pl_gr_Tstr,Sr_di_Plim,,
OG5_127205,Am_tu_Aspl,,EE_ce_Chsp,Ex_pa_Tfoe,Op_fu_Rdel,Pl_gr_Mver,Sr_di_Gcat,Za_as_Loki,
OG5_127025,Am_tu_Aspl,,EE_ce_Chsp,Ex_pa_Tfoe,Op_fu_Rdel,Pl_gr_Ntab,Sr_di_Gcat,Za_as_Heib,
OG5_128611,Am_di_Acas,,EE_ce_Reri,Ex_ma_Goke,Op_me_Cgig,Pl_gr_Ntab,Sr_rh_Adpl,,
OG5_142548,Am_di_Sreg,,,,Op_me_Ppil,,Sr_ci_Cp01,,
OG5_127756,Am_di_Ppem,Ba_ac_Srap,EE_cr_Crsp,Ex_he_Ngru,Op_me_Ppil,Pl_gr_Hann,Sr_di_Aspi,Za_ep_Faci,
OG5_129563,Am_my_Pnoc,,EE_ce_Acsp,Ex_eu_Scul,Op_fu_Rirr,Pl_gr_Ntab,Sr_ci_Dlpl,,
OG5_128197,Am_ar_Mbal,,EE_ha_Ppar,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_132162,Am_di_Naes,,EE_ap_Ttra,Ex_he_Pkir,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_127553,Am_tu_Lspl,Ba_ac_Amed,EE_cr_Crsp,Ex_pa_Tfoe,Op_ch_Mova,Pl_gr_Csti,Sr_ci_Ptet,Za_eb_Mrum,
OG5_132916,Am_ar_Mabd,Ba_cy_Tcam,EE_cr_Cpar,,,Pl_gr_Pspf,Sr_di_Pbah,Za_as_Heib,
OG5_147189,Am_ar_Mabd,,EE_ap_Nlon,Ex_eu_Egra,,Pl_rh_Rhod,Sr_ci_Hgra,,
OG5_127797,Am_ar_Mbal,,EE_ce_Acsp,Ex_eu_Egra,Op_ch_Mova,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_128418,Am_di_Ppem,,EE_ce_Acsp,Ex_eu_Scul,Op_fu_Rirr,Pl_gr_Ntab,Sr_ci_Pmac,,
OG5_128450,Am_ar_Mabd,,EE_cr_Gthe,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Csti,Sr_ci_Ptet,,
OG5_140859,Am_ar_Meil,,EE_cr_Crsp,Ex_pa_Tfoe,,,Sr_st_Bhom,,
OG5_130091,Am_tu_Qspl,,EE_cr_Gpac,Ex_eu_Lpyr,Op_me_Cgig,Pl_gl_Glwi,Sr_ci_Spol,Za_as_Heib,
OG5_164059,Am_tu_Cpro,Ba_pl_Pbor,EE_cr_Gcry,Ex_ma_Goke,Op_fu_Dpri,Pl_gr_Ntab,Sr_st_Ainv,Za_eh_Ninn,
OG5_128941,Am_ar_Mbal,,EE_ce_Acsp,Ex_ja_Rame,Op_fu_Pspa,Pl_gr_Cjap,Sr_di_Paci,,
OG5_127741,Am_ar_Mbal,,EE_ce_Acsp,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Cjap,Sr_ci_Ptet,,
OG5_133429,Am_di_Ppem,Ba_ba_Ausp,EE_is_Drot,Ex_ma_Mjak,Op_me_Cgig,Pl_gr_Mpol,Sr_st_Ainv,Za_as_Loki,
OG5_128135,Am_ar_Mbal,,EE_ha_Clep,Ex_eu_Lpyr,Op_ch_Mova,Pl_gr_Ntab,Sr_di_Dbal,,
OG5_127803,Am_tu_Qspl,,EE_ce_Chsp,Ex_pa_Tfoe,Op_me_Ctel,Pl_gr_Hann,Sr_ci_Ptet,,
OG5_127532,Am_ar_Mbal,Ba_fc_Dori,EE_cr_Gthe,Ex_pa_Phom,Op_fu_Amac,Pl_gr_Atri,Sr_di_Aspi,Za_as_Heib,
OG5_127811,Am_di_Sreg,,EE_cr_Ccur,Ex_he_Ngru,Op_fu_Lcor,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_137346,Am_my_Sirr,Ba_ba_Llon,EE_ha_Ppar,Ex_eu_Egra,Op_fu_Dpri,Pl_gr_Oluc,Sr_ci_Lpic,,
OG5_132009,Am_di_Endo,,EE_ce_Rhet,Ex_he_Pkir,Op_ch_Mova,Pl_gl_Cglo,Sr_ci_Tfus,,
OG5_129928,Am_ar_Meil,,EE_ce_Chsp,Ex_eu_Lpyr,Op_me_Pcar,Pl_gl_Cpad,Sr_ci_Ptet,,
OG5_127248,Am_di_Ppem,,EE_cr_Crsp,Ex_ox_Mono,Op_me_Cgig,Pl_gr_Mpol,Sr_rh_Cosp,,
OG5_128485,Am_ar_Mbal,,EE_cr_Crsp,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Hann,Sr_rh_Spsu,,
OG5_126719,Am_di_Tric,,EE_ha_Goce,Ex_pa_Tfoe,Op_fu_Rirr,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_132618,Am_ar_Mabd,Ba_cy_Nnod,EE_ha_Ispa,Ex_eu_Scul,Op_fu_Amac,Pl_gl_Glwi,Sr_di_Aspi,,
OG5_127277,Am_di_Sreg,Ba_cv_Pdeb,EE_ce_Rhet,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Hann,Sr_rh_Eupl,,
OG5_129540,Am_ar_Mbal,,EE_ap_Ttra,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_128735,Am_ar_Mbal,Ba_ac_Amis,EE_cr_Crsp,Ex_ja_Sinc,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Spsu,Za_as_Heib,
OG5_128399,Am_ar_Mabd,,EE_ce_Rhet,Ex_eu_Bsal,Op_fu_Spun,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_126901,Am_is_Sram,,EE_ap_Ttra,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_128439,Am_ar_Rlib,,EE_cr_Rlen,Ex_pa_Tfoe,Op_me_Hrob,Pl_gr_Ntab,Sr_ci_Ehar,,
OG5_136342,Am_tu_Cpro,Ba_pa_Mlot,EE_ha_Ppar,Ex_he_Ngru,Op_me_Skow,Pl_gr_Mpol,Sr_di_Cfus,,
OG5_126868,Am_is_Stub,,EE_cr_Cpar,Ex_eu_Lpyr,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_139402,Am_di_Vrob,,EE_ha_Cpol,Ex_ma_Goke,Op_me_Ctel,Pl_gr_Corb,Sr_ci_Ptuz,,
OG5_126816,Am_di_Acas,Ba_ac_Ivar,EE_cr_Gthe,Ex_pa_Tfoe,Op_ch_Mova,Pl_gr_Ntab,Sr_st_Aast,Za_cr_Paer,
OG5_145077,Am_ar_Meil,Ba_cy_Prub,EE_ha_Cpol,Ex_ja_Jlib,Op_fu_Rirr,Pl_gr_Csti,Sr_di_Pspp,,
OG5_126919,Am_my_Asub,Ba_cy_Gspa,EE_is_Tmar,Ex_pa_Tfoe,Op_me_Cgig,,Sr_ci_Fsal,,
OG5_128947,Am_di_Ppem,,EE_ce_Rhet,Ex_ox_Mono,Op_me_Ppil,Pl_gl_Gwit,Sr_di_Pgla,,
OG5_127755,Am_tu_Lspl,,EE_ce_Rhet,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_An01,,
OG5_126722,Am_tu_Aspl,Ba_aq_Hysp,EE_ce_Chsp,Ex_ja_Rame,Op_me_Hech,Pl_gr_Ntab,Sr_di_Pmin,Za_as_Loki,
OG5_132701,Am_my_Crec,,EE_ce_Chsp,Ex_ox_Mono,Op_ch_Mova,Pl_gr_Atri,Sr_ci_Hgpl,,
OG5_130246,Am_my_Ppol,,EE_ap_Ttra,Ex_eu_Ndes,Op_me_Ppil,Pl_gr_Ntab,Sr_ci_Bjap,,
OG5_131487,Am_tu_Hppl,Ba_cy_Mtes,EE_ce_Chsp,Ex_he_Ngru,Op_ch_Mova,Pl_gr_Ntab,Sr_di_Cfus,,
OG5_127521,Am_tu_Aspl,,EE_is_Drot,Ex_eu_Ndes,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Qjpl,,
OG5_131544,Am_di_Sreg,,EE_cr_Crsp,Ex_ox_Mono,Op_me_Ctel,,Sr_ci_Sb01,,
OG5_128707,Am_tu_Lspl,,EE_ce_Reri,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Hann,Sr_rh_Cosp,,
OG5_129871,Am_is_Sram,,EE_ce_Acsp,Ex_ma_Goke,Op_ic_Cowc,Pl_gr_Atri,Sr_rh_Spsu,,
OG5_127933,Am_ar_Mbal,,EE_ce_Acsp,Ex_eu_Bsal,Op_me_Ppil,Pl_gl_Gwit,Sr_pe_Perk,,
OG5_127901,Am_my_Asub,,EE_cr_Gthe,Ex_ox_Mono,Op_ch_Mova,Pl_gl_Glwi,Sr_st_Aast,,
OG5_128219,Am_is_Vant,,EE_ce_Acsp,Ex_ox_Mono,Op_me_Cgig,Pl_gr_Ntab,Sr_ci_Ptet,Za_eh_Nmag,
OG5_130569,Am_ar_Relo,,EE_ce_Chsp,Ex_ox_Mono,Op_me_Ppil,Pl_gl_Glwi,Sr_ci_Ptet,,
OG5_127030,Am_di_Ppem,,EE_ce_Reri,Ex_pa_Tfoe,Op_fu_Trub,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_128552,Am_di_Sreg,Ba_ad_Tros,EE_is_Tmar,Ex_ja_Rame,Op_me_Cgig,Pl_gr_Ntab,Sr_ci_Padh,,
OG5_127972,Am_di_Tric,,EE_is_Drot,Ex_ma_Goke,Op_me_Ppil,Pl_gr_Npyr,Sr_ci_Ptet,,
OG5_127914,Am_tu_Lspl,,EE_cr_Gspb,Ex_eu_Scul,Op_me_Dpul,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_127114,Am_tu_Aspl,,EE_ce_Chsp,Ex_eu_Lpyr,Op_fu_Npat,Pl_gl_Gnos,Sr_rh_Pmar,Za_al_Alti,
OG5_128057,Am_ar_Relo,,EE_ce_Acsp,Ex_eu_Egra,Op_me_Skow,Pl_gr_Hann,Sr_ci_Ptet,,
OG5_130605,Am_di_Gfon,,EE_is_Drot,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Hann,Sr_rh_Spsu,,
OG5_128362,Am_di_Ppem,,EE_cr_Crsp,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Hann,Sr_st_Aast,,
OG5_132252,Am_my_Ppol,,EE_ce_Rhet,Ex_he_Ngru,Op_me_Ppil,Pl_gr_Ntab,Sr_st_Bhom,,
OG5_129015,Am_ar_Mbal,Ba_cv_Llim,EE_is_Tmar,Ex_pa_Tfoe,Op_fu_Lcor,Pl_gr_Egui,Sr_st_Spar,,
OG5_139637,Am_ar_Mbal,Ba_fc_Dori,EE_br_Bant,Ex_he_Smar,Op_fu_Pspa,Pl_gl_Cglo,Sr_ch_Vbra,Za_em_Mbar,
OG5_126812,Am_tu_Nesp,Ba_ac_Mpar,EE_is_Drot,Ex_eu_Bsal,Op_me_Ctel,Pl_gr_Egui,Sr_ci_Slem,Za_as_Loki,
OG5_126601,Am_di_Acas,Ba_ac_Srap,EE_is_Tmar,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Ntab,Sr_ci_Slem,Za_eh_Hlai,
OG5_144053,Am_di_Ppem,,EE_ap_Nlon,Ex_eu_Bsal,Op_fu_Aloc,Pl_gr_Cjap,Sr_rh_Arpl,,
OG5_129743,Am_ar_Mbal,Ba_cy_Nosp,EE_cr_Cpar,Ex_eu_Bsal,Op_me_Cgig,Pl_gr_Hann,Sr_rh_Qjpl,,
OG5_131208,Am_tu_Apro,,EE_cr_Ccur,Ex_ma_Mjak,Op_ic_Cowc,Pl_gr_Cjap,Sr_st_Ainv,,
OG5_175598,Am_ar_Mabd,Ba_ac_Faln,,,,Pl_gr_Cjap,Sr_rh_Spsu,Za_cr_Tuzo,
OG5_127692,Am_tu_Aspl,,EE_ce_Chsp,Ex_ma_Mjak,Op_me_Cgig,Pl_gr_Hann,Sr_ci_Pmac,,
OG5_127514,Am_di_Acas,,EE_ap_Ttra,Ex_eu_Bsal,Op_fu_Amac,Pl_gr_Hann,Sr_ci_Tfus,Za_as_Heib,
OG5_127924,Am_di_Acas,Ba_sp_Btac,EE_ap_Ttra,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Ntab,Sr_pe_Perk,Za_eb_Mrum,
OG5_139454,Am_di_Vrob,,EE_is_Tmar,,Op_me_Skow,Pl_gr_Bpra,Sr_ci_Bjap,,
OG5_132883,Am_ar_Mabd,,EE_ha_Ppar,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Csti,Sr_st_Sdic,,
OG5_131624,Am_tu_Qspl,,EE_ap_Asig,,Op_fu_Bden,Pl_gr_Cjap,Sr_rh_Mmac,,
OG5_128997,Am_is_Fnol,,EE_cr_Rlen,Ex_eu_Scul,Op_fu_Lcor,Pl_gr_Ntab,Sr_ci_Cl01,,
OG5_146489,Am_ar_Mbal,,EE_is_Drot,Ex_eu_Lpyr,,Pl_gl_Glwi,Sr_ci_Cl01,,
OG5_131399,Am_ar_Mabd,,EE_ap_Rram,,,,Sr_ci_Fsal,,
OG5_166070,Am_ar_Mbal,Ba_fu_Cabs,EE_br_Bant,Ex_he_Ngru,,Pl_gr_Npyr,Sr_di_Aspi,,
OG5_128201,Am_di_Patl,,EE_ha_Ppar,Ex_he_Pkir,Op_me_Tspi,Pl_gr_Ntab,Sr_pe_Perk,,
OG5_135147,Am_tu_Sesp,Ba_pd_Adeh,EE_ap_Ttra,Ex_eu_Ndes,Op_ch_Mova,Pl_gr_Mant,Sr_ap_Eace,Za_eh_Hbor,
OG5_131725,Am_my_Part,Ba_cy_Nosp,EE_is_Pbil,Ex_eu_Bsal,Op_fu_Scom,Pl_gr_Hann,Sr_rh_Aspl,,
OG5_127923,Am_my_Ppol,,EE_br_Bant,Ex_fo_Svor,Op_me_Ppil,Pl_gr_Ntab,Sr_ci_Ptet,,
OG5_130047,Am_ar_Relo,,EE_ha_Pant,Ex_eu_Lpyr,Op_me_Ppil,Pl_gr_Cjap,Sr_ci_Cl01,,
OG5_128951,Am_tu_Cpro,,EE_ap_Asig,Ex_ox_Mono,Op_fu_Amac,Pl_gr_Hann,Sr_di_Plim,,
OG5_128763,Am_my_Asub,Ba_ac_Faln,EE_cr_Crsp,Ex_ox_Mono,Op_me_Cgig,Pl_gr_Hann,Sr_di_Pspp,Za_eh_Hsol,
OG5_133292,Am_ar_Mbal,Ba_ac_Blon,EE_ce_Chsp,Ex_eu_Bsal,Op_ch_Mova,Pl_gr_Ntab,Sr_di_Cfus,,
OG5_129678,Am_ar_Rlib,,EE_ap_Ttra,Ex_ma_Goke,Op_me_Cgig,Pl_gr_Ntab,Sr_st_Ainv,,
OG5_127620,Am_my_Crec,Ba_ac_Amed,EE_cr_Gpac,Ex_ma_Goke,Op_ch_Mova,Pl_gr_Cjap,Sr_di_Aspi,Za_eh_Hspb,
OG5_133900,Am_di_Sreg,,EE_ap_Ttra,Ex_ma_Mcal,Op_me_Cgig,Pl_gl_Gwit,Sr_rh_Mmac,,
OG5_131820,Am_ar_Mabd,,,Ex_ox_Mono,Op_ch_Mova,,Sr_st_Mspa,,
OG5_130406,Am_di_Sreg,,EE_ap_Ttra,Ex_pa_Tfoe,Op_me_Cgig,Pl_gr_Atri,Sr_rh_Rfil,Za_cr_Dmuc,
OG5_181514,Am_ar_Mabd,Ba_cy_Desp,EE_ha_Pcrd,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Tstr,Sr_di_Plim,Za_as_Heib,
OG5_127717,Am_di_Vexi,,EE_cr_Crsp,Ex_eu_Scul,Op_fu_Rirr,Pl_gr_Ntab,Sr_di_Paci,,
OG5_127946,Am_di_Ppem,,EE_ce_Chsp,Ex_eu_Scul,Op_fu_Lcor,Pl_gl_Gwit,Sr_di_Dbal,,
OG5_129687,Am_ar_Mbal,,EE_ap_Rram,Ex_ja_Jlib,Op_me_Cgig,Pl_gr_Cjap,Sr_rh_Cosp,,
OG5_127761,Am_ar_Mbal,,EE_ce_Chsp,Ex_eu_Scul,Op_fu_Amac,Pl_gr_Hann,Sr_pe_Perk,,
OG5_129536,Am_ar_Mbal,,EE_cr_Hand,Ex_ma_Goke,Op_me_Lbai,Pl_gr_Hann,Sr_ci_Br01,,
OG5_127559,Am_ar_Meil,Ba_ac_Srap,EE_cr_Crsp,Ex_pa_Tfoe,Op_fu_Bden,Pl_gr_Hann,Sr_ci_Ptet,Za_em_Mlit,
OG5_127256,Am_di_Tric,Ba_cy_Amar,EE_cr_Gpac,Ex_pa_Tfoe,Op_fu_Rdel,Pl_gr_Ntab,Sr_ci_Imul,Za_as_Loka,
OG5_128428,Am_is_Fcit,Ba_cy_Mtes,EE_ce_Rhet,Ex_pa_Tfoe,Op_fu_Lcor,Pl_rh_Paer,Sr_ci_Cl01,Za_al_Alti,
OG5_126665,Am_di_Acas,Ba_cy_Nosp,EE_ap_Rram,Ex_eu_Lpyr,Op_me_Cgig,Pl_gr_Ntab,Sr_di_Plim,Za_eb_Mrum,
OG5_130346,Am_is_Psol,,EE_ha_Crot,Ex_eu_Bsal,Op_me_Tspi,Pl_gr_Ntab,Sr_ci_Br01,,
OG5_131077,Am_ar_Mabd,,EE_ha_Ispa,Ex_ja_Rame,Op_ch_Mova,Pl_gl_Cpad,Sr_ci_Cl01,,
OG5_128493,Am_di_Paes,,EE_ce_Rhet,Ex_eu_Lpyr,Op_fu_Rirr,Pl_gr_Atri,Sr_ci_Pmac,,
OG5_130839,Am_ar_Mbal,Ba_pa_Bshe,EE_ha_Crot,Ex_eu_Scul,Op_fu_Gpro,Pl_gr_Mant,Sr_rh_Cosp,Za_em_Mpal,
OG5_146852,Am_di_Vnsp,,EE_ce_Reri,Ex_eu_Egra,Op_fu_Trub,Pl_gr_Hann,Sr_st_Aast,,
OG5_128929,Am_di_Ppem,Ba_aq_Hmar,EE_ap_Ttra,Ex_ox_Mono,Op_me_Cgig,Pl_gl_Cpad,Sr_rh_Arpl,,
OG5_139029,Am_is_Vant,,EE_ha_Pant,,,Pl_gr_Pcap,Sr_di_Pbei,,
OG5_139180,Am_ar_Mabd,,EE_ha_Crot,Ex_eu_Ndes,Op_me_Ctel,Pl_gr_Npyr,Sr_st_Dele,,
OG5_127343,Am_di_Paes,Ba_ac_Faln,EE_cr_Hand,Ex_eu_Scul,Op_me_Ppil,Pl_gl_Gwit,Sr_di_Pgla,Za_th_Ngar,
OG5_129423,Am_di_Cmin,Ba_ba_Nkor,EE_ha_Crot,Ex_is_Tpyr,Op_me_Cgig,Pl_gl_Gwit,Sr_st_Pinf,,
OG5_127131,Am_di_Paes,,EE_ap_Ttra,Ex_eu_Scul,Op_ch_Mova,Pl_gl_Glwi,Sr_ci_Ptet,,
OG5_136997,Am_ar_Mbal,Ba_ac_Pnam,EE_cr_Gspb,Ex_ma_Goke,Op_ch_Mova,Pl_gr_Corb,Sr_ch_Vbra,,
OG5_131324,Am_ar_Relo,,EE_cr_Gspb,Ex_he_Ngru,Op_fu_Amac,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_131946,Am_ar_Mabd,,EE_ce_Reri,Ex_eu_Bsal,Op_me_Cgig,,Sr_rh_Lvor,,
OG5_127175,Am_my_Ppol,Ba_ac_Nmul,EE_ce_Chsp,Ex_eu_Scul,Op_fu_Rdel,Pl_gr_Ntab,Sr_st_Bhom,Za_eh_Hsai,
OG5_142714,Am_ar_Mabd,Ba_ac_Mpar,EE_ap_Mpla,Ex_ox_Mono,Op_fu_Dpri,,Sr_st_Pinf,,
OG5_132953,Am_ar_Mabd,,EE_ap_Ttra,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Ntab,Sr_rh_Spsu,,
OG5_129390,Am_my_Crec,Ba_sy_Cevr,EE_ap_Asig,Ex_pa_Tfoe,Op_ic_Sarc,Pl_gr_Egui,Sr_ch_Vbra,Za_as_Loki,
OG5_127577,Am_is_Pmon,,EE_ha_Clep,Ex_ma_Goke,Op_ic_Sarc,Pl_gr_Atri,Sr_di_Aspi,,
OG5_129927,Am_ar_Mabd,,EE_is_Pbil,Ex_pa_Tfoe,Op_me_Ppil,Pl_gr_Dten,Sr_ci_Pmac,,
OG5_149969,Am_di_Vsim,,EE_ce_Acsp,Ex_eu_Ndes,,Pl_gr_Egui,Sr_rh_Spsu,,
OG5_132010,Am_di_Naes,Ba_cy_Amar,EE_cr_Crsp,Ex_he_Pkir,Op_me_Cgig,Pl_gr_Tstr,Sr_rh_Am01,,
OG5_132616,Am_ar_Mabd,,EE_ap_Ttra,Ex_pa_Tfoe,Op_me_Cgig,Pl_gr_Mant,Sr_ci_Padh,,
OG5_132547,Am_ar_Mabd,,EE_ap_Ttra,Ex_he_Ngru,Op_me_Cgig,Pl_gr_Atri,Sr_ci_Fsal,,
OG5_131251,Am_is_Fnol,,EE_ap_Rram,Ex_pa_Tfoe,Op_me_Cgig,Pl_rh_Rmac,Sr_rh_Rfil,,
OG5_127824,Am_tu_Lspl,,EE_br_Pbif,Ex_eu_Lpyr,Op_me_Ppil,Pl_gr_Ntab,Sr_di_Smic,,
OG5_159907,Am_tu_Qspl,Ba_cy_Desp,EE_ha_Ppar,Ex_he_Ngru,Op_fu_Spun,Pl_gr_Knit,Sr_di_Kmik,Za_th_Ngar,
OG5_150058,Am_ar_Mabd,,EE_cr_Rsal,Ex_ox_Mono,Op_me_Tspi,Pl_gl_Cglo,Sr_ci_Casp,,
OG5_132795,Am_my_Pnoc,,EE_ce_Chsp,Ex_he_Pcos,Op_me_Skow,Pl_gr_Mpol,Sr_ci_Ehar,,
OG5_149553,Am_di_Ppem,,EE_ap_Ttra,Ex_ja_Rame,Op_fu_Rdel,,Sr_rh_Hgpl,,
OG5_128281,Am_di_Paes,,EE_ce_Chsp,Ex_ox_Mono,Op_fu_Bden,Pl_gr_Ntab,Sr_ci_Hgpl,,
OG5_128155,Am_di_Ppem,,EE_ce_Reri,Ex_pa_Tfoe,Op_fu_Amac,Pl_gr_Atri,Sr_rh_Gspa,,
OG5_130432,Am_ar_Relo,,EE_cr_Crsp,Ex_pa_Tfoe,Op_fu_Pspa,Pl_gl_Glwi,Sr_ci_Ptet,,
OG5_138721,Am_tu_Qspl,,EE_cr_Crsp,Ex_ox_Mono,Op_fu_Bden,Pl_gr_Atri,Sr_di_Lfis,,
OG5_127626,Am_my_Crec,Ba_pd_Scel,EE_ap_Nlon,Ex_he_Pkir,Op_me_Ppil,Pl_gr_Ntab,Sr_st_Psve,Za_al_Alti,
OG5_128425,Am_di_Naes,,EE_ap_Nlon,Ex_eu_Lpyr,Op_me_Ctel,Pl_gr_Ntab,Sr_pe_Olen,Za_eb_Mfev,
OG5_127137,Am_di_Ppem,,EE_ce_Chsp,Ex_pa_Tfoe,Op_fu_Lcor,Pl_gr_Mver,Sr_di_Gcat,,
OG5_127820,Am_tu_Lspl,,EE_ha_Ppar,Ex_eu_Lpyr,Op_fu_Amac,Pl_gl_Gwit,Sr_ci_Btpl,Za_et_Tkod,
